datapointID,class_label,spline_coeffs,stability_index
train_07609,35,0.00000;0.04018;0.37650;0.43978;0.50608;0.86284;0.87605;0.88271;0.93166;1.00000,0.3840502084934356
train_07610,8,0.00000;0.04707;0.07408;0.09551;0.24893;0.52380;0.54341;0.77681;0.86851;1.00000,0.4539983088068409
train_07611,8,0.00000;0.05550;0.09390;0.12944;0.21979;0.28042;0.43167;0.74513;0.88692;1.00000,0.4062308833161608
train_07612,11,0.00000;0.21048;0.22569;0.30801;0.36553;0.40261;0.46283;0.93433;0.98368;1.00000,0.4712027014158485
train_07613,45,0.00000;0.09148;0.25889;0.32242;0.50665;0.59761;0.87621;0.88808;0.92456;1.00000,0.45962172971463044
train_07614,24,0.00000;0.05853;0.06927;0.18514;0.37305;0.62103;0.67417;0.75660;0.98550;1.00000,0.543247069476186
train_07615,26,0.00000;0.04439;0.20356;0.23612;0.37093;0.53157;0.63928;0.64330;0.72687;1.00000,0.41165991162139076
train_07616,9,0.00000;0.39726;0.49559;0.55408;0.57074;0.58030;0.66875;0.70356;0.81719;1.00000,0.43081604268952123
train_07617,29,0.00000;0.04038;0.12988;0.13698;0.28793;0.67486;0.84873;0.88477;0.99937;1.00000,0.3828720727646796
train_07618,-1,0.00000;0.02779;0.11135;0.12087;0.21192;0.24435;0.57927;0.63582;0.67177;1.00000,0.5806228667178732
train_07619,18,0.00000;0.00434;0.26270;0.31654;0.38668;0.49587;0.50358;0.58175;0.59436;1.00000,0.5025514054523912
train_07620,2,0.00000;0.04512;0.07169;0.19663;0.22213;0.24865;0.82846;0.85810;0.94820;1.00000,0.5096850487382899
train_07621,-1,0.00000;0.31986;0.32830;0.38055;0.40815;0.70281;0.70533;0.88291;0.91024;1.00000,0.4886502591804322
train_07622,34,0.00000;0.18565;0.27131;0.29328;0.36124;0.57650;0.81535;0.86848;0.91667;1.00000,0.607509001663917
train_07623,39,0.00000;0.38513;0.43376;0.45779;0.52118;0.71388;0.81616;0.83303;0.98003;1.00000,0.45000381615294843
train_07624,-1,0.00000;0.02142;0.02568;0.03920;0.18993;0.34472;0.48034;0.72288;0.81592;1.00000,0.5028864320666178
train_07625,12,0.00000;0.07013;0.18365;0.20171;0.52934;0.55223;0.60644;0.74335;0.79618;1.00000,0.4774803513581453
train_07626,26,0.00000;0.20158;0.25580;0.30088;0.37492;0.43035;0.44974;0.50346;0.64358;1.00000,0.33726454985644844
train_07627,-1,0.00000;0.12523;0.25495;0.32414;0.45468;0.45480;0.45622;0.46100;0.46839;1.00000,0.5475961205504231
train_07628,15,0.00000;0.46870;0.55087;0.61278;0.62071;0.64329;0.66893;0.80533;0.93167;1.00000,0.3104650168944232
train_07629,24,0.00000;0.09533;0.39200;0.44854;0.45590;0.48760;0.67819;0.73085;0.92685;1.00000,0.2621007252918161
train_07630,1,0.00000;0.02748;0.11191;0.29292;0.46896;0.47620;0.67323;0.73963;0.80153;1.00000,0.5153132279666388
train_07631,3,0.00000;0.08249;0.24786;0.26916;0.50306;0.54261;0.73838;0.84281;0.92025;1.00000,0.4093409220045678
train_07632,21,0.00000;0.00470;0.04396;0.47815;0.49477;0.66382;0.80616;0.89264;0.90379;1.00000,0.5309186707054394
train_07633,18,0.00000;0.14487;0.14858;0.25104;0.67946;0.68918;0.78518;0.81808;0.90437;1.00000,0.5793952210685899
train_07634,-1,0.00000;0.05400;0.22737;0.29391;0.58567;0.72580;0.73570;0.75714;0.86628;1.00000,0.44881503215616475
train_07635,30,0.00000;0.09988;0.28975;0.30709;0.46529;0.47635;0.61785;0.64911;0.68678;1.00000,0.4820326488951352
train_07636,-1,0.00000;0.08653;0.11470;0.41917;0.49148;0.67815;0.72699;0.96876;0.98829;1.00000,0.4425016456517711
train_07637,16,0.00000;0.10452;0.24323;0.48498;0.51560;0.67601;0.79066;0.93585;0.99656;1.00000,0.428781291534137
train_07638,18,0.00000;0.06775;0.32623;0.47068;0.49660;0.63739;0.80266;0.91676;0.97903;1.00000,0.328084214711866
train_07639,26,0.00000;0.04835;0.06188;0.21460;0.24514;0.30706;0.62305;0.82079;0.83507;1.00000,0.4389505804352985
train_07640,38,0.00000;0.20895;0.30696;0.39438;0.44749;0.46945;0.54876;0.82117;0.94979;1.00000,0.48815112654344667
train_07641,8,0.00000;0.13960;0.20186;0.22743;0.26333;0.61282;0.67954;0.79210;0.79998;1.00000,0.290929299371169
train_07642,9,0.00000;0.11930;0.19536;0.26228;0.36995;0.53347;0.90118;0.93050;0.96600;1.00000,0.44033411499732855
train_07643,2,0.00000;0.04786;0.09375;0.20021;0.28125;0.41476;0.55829;0.66242;0.78181;1.00000,0.6581110214301361
train_07644,40,0.00000;0.06318;0.34240;0.40978;0.47012;0.52911;0.63079;0.78922;0.83523;1.00000,0.27494701131198346
train_07645,24,0.00000;0.03410;0.03539;0.05807;0.11784;0.16382;0.26947;0.30499;0.61947;1.00000,0.2071821112006276
train_07646,30,0.00000;0.05810;0.24926;0.27079;0.28283;0.28513;0.37602;0.42622;0.56316;1.00000,0.35543641469723947
train_07647,33,0.00000;0.22298;0.30728;0.39485;0.54224;0.58895;0.66678;0.78804;0.95452;1.00000,0.7622892493500697
train_07648,-1,0.00000;0.01069;0.07881;0.10329;0.25219;0.26060;0.26075;0.81990;0.87255;1.00000,0.27879200122302605
train_07649,39,0.00000;0.21972;0.29599;0.43705;0.45482;0.50999;0.54052;0.84181;0.86229;1.00000,0.43870902319795174
train_07650,13,0.00000;0.04680;0.04807;0.05344;0.54990;0.60999;0.66945;0.70628;0.76866;1.00000,0.45180163509117227
train_07651,2,0.00000;0.03675;0.08120;0.61154;0.61535;0.79141;0.82816;0.84405;0.96257;1.00000,0.4441113868149761
train_07652,-1,0.00000;0.11684;0.28604;0.43445;0.58422;0.63055;0.74424;0.84127;0.92721;1.00000,0.41470400536333435
train_07653,46,0.00000;0.01992;0.06126;0.39607;0.46063;0.60916;0.63392;0.72101;0.80997;1.00000,0.5831762325534885
train_07654,25,0.00000;0.11765;0.36778;0.37688;0.43658;0.65305;0.77094;0.86139;0.98334;1.00000,0.3327894304629046
train_07655,37,0.00000;0.11455;0.13967;0.15913;0.24609;0.36013;0.38859;0.76964;0.92558;1.00000,0.3843956734164471
train_07656,7,0.00000;0.00050;0.02033;0.08486;0.09041;0.09784;0.31424;0.36016;0.82691;1.00000,0.3119942113990096
train_07657,31,0.00000;0.14224;0.29631;0.62283;0.70402;0.71614;0.80111;0.80273;0.80550;1.00000,0.31729949093206783
train_07658,-1,0.00000;0.25521;0.37673;0.43281;0.61630;0.68794;0.77579;0.93059;0.95192;1.00000,0.2881960602324134
train_07659,49,0.00000;0.05874;0.33794;0.37573;0.40374;0.62968;0.64044;0.64902;0.97163;1.00000,0.48770122089535456
train_07660,44,0.00000;0.27737;0.45932;0.60756;0.62791;0.67580;0.69905;0.77976;0.79317;1.00000,0.46791613235918345
train_07661,8,0.00000;0.18111;0.23936;0.26184;0.28925;0.56234;0.56261;0.69456;0.90798;1.00000,0.6922690283511931
train_07662,-1,0.00000;0.19794;0.24123;0.39435;0.52458;0.74474;0.81880;0.86252;0.91850;1.00000,0.45482319395481074
train_07663,3,0.00000;0.03025;0.23383;0.26662;0.32930;0.66564;0.75162;0.75428;0.88451;1.00000,0.3924256394371138
train_07664,-1,0.00000;0.08278;0.13362;0.20429;0.39356;0.43481;0.54088;0.68672;0.73618;1.00000,0.5602472781518942
train_07665,27,0.00000;0.01308;0.21036;0.25434;0.37489;0.37729;0.59920;0.74994;0.79029;1.00000,0.3993987329031969
train_07666,18,0.00000;0.02133;0.11748;0.21787;0.35240;0.35631;0.49195;0.71335;0.94595;1.00000,0.5404162010941422
train_07667,0,0.00000;0.08189;0.37131;0.43212;0.61516;0.62861;0.67760;0.69678;0.84404;1.00000,0.3192014153298265
train_07668,48,0.00000;0.11598;0.15552;0.22552;0.45665;0.53192;0.53764;0.53821;0.75787;1.00000,0.5776614437702601
train_07669,-1,0.00000;0.37167;0.54435;0.63625;0.67297;0.72043;0.75882;0.80315;0.83871;1.00000,0.6787066807023988
train_07670,0,0.00000;0.02167;0.42173;0.45714;0.54113;0.58095;0.59497;0.64262;0.73686;1.00000,0.5515247781088716
train_07671,45,0.00000;0.19650;0.21185;0.42667;0.45277;0.51871;0.86610;0.96989;0.98751;1.00000,0.29391264520045346
train_07672,35,0.00000;0.10545;0.15832;0.18792;0.34431;0.36957;0.52145;0.56106;0.89647;1.00000,0.35149230531746534
train_07673,3,0.00000;0.06334;0.12132;0.30048;0.30184;0.43441;0.48730;0.78621;0.80846;1.00000,0.6896502911709897
train_07674,4,0.00000;0.02372;0.13464;0.23359;0.27731;0.28714;0.63668;0.97760;0.98342;1.00000,0.49040457277103694
train_07675,-1,0.00000;0.23940;0.24848;0.25309;0.33627;0.45949;0.69943;0.81813;0.99130;1.00000,0.4014552800547921
train_07676,1,0.00000;0.30047;0.38762;0.38921;0.50368;0.51695;0.51791;0.72003;0.77051;1.00000,0.5310283724727433
train_07677,-1,0.00000;0.04196;0.12872;0.16570;0.20517;0.55715;0.57734;0.75831;0.94286;1.00000,0.39061504513970946
train_07678,22,0.00000;0.11366;0.47544;0.53094;0.66637;0.77322;0.80466;0.91100;0.91190;1.00000,0.3224868685302758
train_07679,-1,0.00000;0.16964;0.31677;0.33605;0.62908;0.73013;0.75454;0.84310;0.88962;1.00000,0.3065565253110434
train_07680,-1,0.00000;0.04850;0.06452;0.17642;0.32917;0.47540;0.60918;0.67715;0.96359;1.00000,0.4888876921496352
train_07681,-1,0.00000;0.06250;0.08540;0.12912;0.35424;0.64578;0.83527;0.88011;0.88043;1.00000,0.4352703904355059
train_07682,22,0.00000;0.14070;0.14168;0.30472;0.41740;0.46749;0.53954;0.63880;0.69469;1.00000,0.5132837535757404
train_07683,-1,0.00000;0.00241;0.46547;0.48758;0.55513;0.61481;0.63291;0.68079;0.77105;1.00000,0.5470279365261184
train_07684,45,0.00000;0.21457;0.26144;0.32317;0.56874;0.76041;0.86636;0.88339;0.97844;1.00000,0.5601296228539818
train_07685,11,0.00000;0.04262;0.60937;0.68155;0.74338;0.74855;0.80419;0.81065;0.93115;1.00000,0.45259876212235345
train_07686,10,0.00000;0.08098;0.13205;0.39285;0.50674;0.68299;0.73352;0.78165;0.93047;1.00000,0.676549416097476
train_07687,-1,0.00000;0.11573;0.19825;0.46322;0.51154;0.56955;0.59828;0.73266;0.84076;1.00000,0.5045047077460674
train_07688,17,0.00000;0.03787;0.04940;0.18177;0.39468;0.56217;0.84469;0.90531;0.97383;1.00000,0.4592527716772666
train_07689,-1,0.00000;0.00017;0.07555;0.16197;0.30692;0.46266;0.56477;0.60484;0.77535;1.00000,0.4524244402477467
train_07690,20,0.00000;0.05974;0.15474;0.24726;0.44845;0.53334;0.80271;0.80678;0.96764;1.00000,0.2732149229091499
train_07691,11,0.00000;0.01927;0.24247;0.27088;0.65349;0.70483;0.75055;0.89782;0.90938;1.00000,0.5571128390382265
train_07692,21,0.00000;0.23748;0.46448;0.55412;0.57282;0.59294;0.80859;0.87620;0.93693;1.00000,0.5357520327817281
train_07693,16,0.00000;0.13351;0.38586;0.38843;0.55457;0.59909;0.79460;0.87903;0.94950;1.00000,0.5173760058309173
train_07694,28,0.00000;0.43758;0.54457;0.61482;0.68556;0.75208;0.78223;0.93832;0.94390;1.00000,0.31530280016068785
train_07695,-1,0.00000;0.02320;0.09346;0.14034;0.58777;0.58951;0.70090;0.73763;0.92959;1.00000,0.38371784029320427
train_07696,33,0.00000;0.07034;0.11793;0.12430;0.21888;0.51375;0.57916;0.92353;0.95364;1.00000,0.5449817502350149
train_07697,11,0.00000;0.01251;0.18814;0.34430;0.44596;0.48476;0.53631;0.80305;0.99037;1.00000,0.4524057532695948
train_07698,-1,0.00000;0.06027;0.12909;0.27685;0.55178;0.81307;0.92116;0.95645;0.98616;1.00000,0.4391334915711279
train_07699,0,0.00000;0.22443;0.47726;0.49723;0.55604;0.67821;0.74594;0.90574;0.97748;1.00000,0.3255085165624397
train_07700,21,0.00000;0.08079;0.17662;0.59551;0.65735;0.71113;0.83268;0.83334;0.85955;1.00000,0.6104642594014421
train_07701,10,0.00000;0.24763;0.26101;0.28663;0.63203;0.73284;0.78580;0.80075;0.87818;1.00000,0.4503726880039458
train_07702,41,0.00000;0.16699;0.22741;0.22767;0.26294;0.45162;0.51557;0.86068;0.98199;1.00000,0.37058722744246325
train_07703,16,0.00000;0.02153;0.26772;0.29811;0.36226;0.40756;0.41902;0.82162;0.91691;1.00000,0.4034222675709472
train_07704,-1,0.00000;0.03475;0.05759;0.33613;0.58129;0.72475;0.78689;0.92336;0.96855;1.00000,0.3326776969005024
train_07705,30,0.00000;0.15154;0.15572;0.30903;0.39006;0.43222;0.54070;0.59866;0.77046;1.00000,0.4663474239725079
train_07706,9,0.00000;0.01429;0.17136;0.28770;0.29583;0.59217;0.59929;0.86762;0.95224;1.00000,0.6056231475558578
train_07707,23,0.00000;0.02514;0.30299;0.30577;0.50953;0.73102;0.75580;0.81988;0.87932;1.00000,0.4128958492415534
train_07708,-1,0.00000;0.07576;0.23638;0.34553;0.35073;0.36633;0.41021;0.93909;0.94401;1.00000,0.3730160935315084
train_07709,33,0.00000;0.07092;0.22802;0.30426;0.32869;0.34192;0.43733;0.54322;0.79137;1.00000,0.6746025245407913
train_07710,-1,0.00000;0.09096;0.22330;0.25746;0.31920;0.32593;0.38568;0.41458;0.84405;1.00000,0.32327683123158507
train_07711,-1,0.00000;0.02717;0.10490;0.29610;0.51525;0.54883;0.63556;0.64067;0.83524;1.00000,0.3235336579212996
train_07712,-1,0.00000;0.05258;0.69997;0.75324;0.79453;0.82531;0.91826;0.92188;0.92986;1.00000,0.4451805085651228
train_07713,14,0.00000;0.04355;0.07770;0.10082;0.16243;0.42461;0.47664;0.54255;0.76094;1.00000,0.23928257280847623
train_07714,42,0.00000;0.13742;0.15951;0.25828;0.31774;0.38685;0.63186;0.82625;0.85408;1.00000,0.6482928813519965
train_07715,34,0.00000;0.14749;0.19914;0.34214;0.43380;0.59747;0.63657;0.71038;0.79031;1.00000,0.5076365537788208
train_07716,47,0.00000;0.01560;0.03930;0.09782;0.18689;0.20357;0.60904;0.78586;0.92718;1.00000,0.5211406833396006
train_07717,24,0.00000;0.03280;0.32464;0.56263;0.57390;0.66468;0.75334;0.75821;0.77257;1.00000,0.540179652231765
train_07718,-1,0.00000;0.15515;0.19777;0.32003;0.43930;0.64329;0.66026;0.74722;0.98990;1.00000,0.5069579070391973
train_07719,-1,0.00000;0.05291;0.07412;0.08530;0.38116;0.55784;0.60174;0.89256;0.92395;1.00000,0.5994244647688762
train_07720,34,0.00000;0.01135;0.25254;0.33489;0.40998;0.50800;0.62523;0.69941;0.76610;1.00000,0.47842075644515114
train_07721,-1,0.00000;0.08546;0.21124;0.24047;0.46811;0.51140;0.69685;0.93307;0.98040;1.00000,0.5252539858236874
train_07722,43,0.00000;0.22581;0.27662;0.34735;0.38114;0.38244;0.54824;0.76825;0.98844;1.00000,0.6105732708481146
train_07723,7,0.00000;0.12194;0.12900;0.26935;0.68936;0.71309;0.73935;0.84746;0.87341;1.00000,0.42583893949146584
train_07724,8,0.00000;0.01553;0.19657;0.27221;0.27875;0.54609;0.59380;0.90582;0.97850;1.00000,0.4702427024432797
train_07725,12,0.00000;0.11754;0.16885;0.21385;0.29174;0.51893;0.57507;0.68543;0.94984;1.00000,0.5799904927145884
train_07726,17,0.00000;0.08612;0.32508;0.51027;0.73119;0.78748;0.85474;0.86746;0.87799;1.00000,0.41121130042581816
train_07727,-1,0.00000;0.11770;0.41351;0.53190;0.60578;0.64555;0.74019;0.82853;0.98020;1.00000,0.6259215627587651
train_07728,11,0.00000;0.14695;0.26481;0.57702;0.70885;0.72176;0.86486;0.92144;0.92414;1.00000,0.3254027489580225
train_07729,45,0.00000;0.16694;0.27452;0.45481;0.61854;0.62334;0.76565;0.81131;0.81762;1.00000,0.5656418038412261
train_07730,41,0.00000;0.05668;0.11279;0.19602;0.63017;0.75371;0.77608;0.92393;0.94008;1.00000,0.4641235496473383
train_07731,32,0.00000;0.00218;0.14797;0.52768;0.59426;0.64707;0.69020;0.77853;0.79071;1.00000,0.46406280636629643
train_07732,21,0.00000;0.04410;0.36429;0.41749;0.43042;0.61951;0.65726;0.72491;0.99197;1.00000,0.45110934137007275
train_07733,39,0.00000;0.02582;0.02824;0.22459;0.31109;0.68959;0.75117;0.95970;0.99596;1.00000,0.429223698207552
train_07734,6,0.00000;0.03645;0.05893;0.08653;0.13614;0.23669;0.38403;0.52832;0.76537;1.00000,0.510085933147136
train_07735,-1,0.00000;0.23089;0.33898;0.46972;0.79556;0.86486;0.87575;0.89161;0.99201;1.00000,0.4167904426479442
train_07736,43,0.00000;0.08349;0.18806;0.46608;0.47899;0.54791;0.59233;0.71011;0.99545;1.00000,0.5138850130202255
train_07737,-1,0.00000;0.08193;0.13115;0.14241;0.22827;0.39773;0.44229;0.57513;0.82166;1.00000,0.35853911166259633
train_07738,-1,0.00000;0.13394;0.14759;0.45951;0.59559;0.72562;0.72700;0.85197;0.97808;1.00000,0.477280235450501
train_07739,-1,0.00000;0.18547;0.24732;0.44104;0.49702;0.50129;0.63107;0.68620;0.87808;1.00000,0.7643818237589584
train_07740,34,0.00000;0.17636;0.18223;0.22048;0.35410;0.64672;0.67569;0.84524;0.96275;1.00000,0.40404918175199217
train_07741,25,0.00000;0.21440;0.44832;0.47836;0.53426;0.60286;0.63386;0.71513;0.81889;1.00000,0.5791831098234238
train_07742,18,0.00000;0.11870;0.18939;0.18941;0.42278;0.51445;0.64848;0.77450;0.95913;1.00000,0.517292091954081
train_07743,14,0.00000;0.02383;0.18836;0.23423;0.45001;0.69289;0.74753;0.82206;0.95484;1.00000,0.5836221989153548
train_07744,10,0.00000;0.05141;0.17568;0.26215;0.28637;0.42375;0.59719;0.84520;0.86521;1.00000,0.5324895073118223
train_07745,32,0.00000;0.07660;0.23600;0.34720;0.35392;0.58373;0.76899;0.78060;0.95441;1.00000,0.4322781044588341
train_07746,33,0.00000;0.03735;0.07188;0.10273;0.27622;0.89621;0.96453;0.96560;0.99408;1.00000,0.28114348686168944
train_07747,29,0.00000;0.05240;0.15757;0.36768;0.56336;0.63627;0.76963;0.77854;0.98439;1.00000,0.536312409237209
train_07748,37,0.00000;0.00344;0.15008;0.42891;0.51255;0.63685;0.77884;0.88285;0.98133;1.00000,0.29927566437013803
train_07749,11,0.00000;0.42348;0.55516;0.75503;0.77168;0.77208;0.86115;0.91292;0.97763;1.00000,0.35767860919370903
train_07750,43,0.00000;0.04087;0.09558;0.24198;0.30377;0.50091;0.79133;0.95624;0.98444;1.00000,0.5082438687460643
train_07751,28,0.00000;0.05265;0.13752;0.18811;0.68408;0.78653;0.89157;0.90859;0.97828;1.00000,0.390070014463557
train_07752,33,0.00000;0.10325;0.38457;0.46639;0.54857;0.56477;0.57133;0.77587;0.82477;1.00000,0.22357568451757825
train_07753,-1,0.00000;0.00065;0.45491;0.48709;0.51174;0.59967;0.84904;0.91598;0.94663;1.00000,0.5641834469555774
train_07754,-1,0.00000;0.07838;0.23341;0.56729;0.73014;0.80024;0.84265;0.86205;0.91496;1.00000,0.332956641754756
train_07755,30,0.00000;0.08066;0.09915;0.54920;0.62671;0.74055;0.75821;0.83010;0.93602;1.00000,0.35046068827995874
train_07756,13,0.00000;0.03978;0.58833;0.83191;0.89202;0.90159;0.93013;0.97489;0.97604;1.00000,0.3450413862078677
train_07757,48,0.00000;0.10840;0.22537;0.34462;0.43629;0.52232;0.56586;0.74081;0.92973;1.00000,0.3865353542286337
train_07758,15,0.00000;0.25929;0.28991;0.41119;0.49784;0.62171;0.73327;0.96766;0.98643;1.00000,0.5832110609210331
train_07759,8,0.00000;0.04162;0.10088;0.35305;0.62439;0.82717;0.91155;0.93386;0.95301;1.00000,0.5661128636130368
train_07760,-1,0.00000;0.15422;0.19630;0.25382;0.34424;0.48030;0.75430;0.95175;0.96505;1.00000,0.5665829155443951
train_07761,-1,0.00000;0.11360;0.23282;0.28310;0.46855;0.51818;0.57510;0.64098;0.98380;1.00000,0.3584142765201864
train_07762,18,0.00000;0.19448;0.26132;0.30889;0.31869;0.61393;0.78052;0.86925;0.98431;1.00000,0.5336874027956949
train_07763,-1,0.00000;0.01051;0.02685;0.09762;0.37121;0.49876;0.52234;0.69848;0.95229;1.00000,0.417849466361701
train_07764,45,0.00000;0.06071;0.15918;0.36012;0.46181;0.55246;0.57952;0.81608;0.84858;1.00000,0.8378282361338967
train_07765,-1,0.00000;0.23870;0.32097;0.34103;0.35060;0.40873;0.54295;0.55262;0.80601;1.00000,0.2703594639082422
train_07766,11,0.00000;0.16694;0.17835;0.18441;0.23241;0.45858;0.84751;0.90016;0.99202;1.00000,0.3511321933172777
train_07767,-1,0.00000;0.07694;0.26649;0.39768;0.58402;0.60544;0.62127;0.97120;0.97291;1.00000,0.2982798578998511
train_07768,-1,0.00000;0.04946;0.31796;0.43902;0.50411;0.64604;0.84746;0.91278;0.96744;1.00000,0.4292409577345544
train_07769,-1,0.00000;0.04281;0.06605;0.14079;0.19599;0.48233;0.56258;0.65240;0.70305;1.00000,0.3842118633659052
train_07770,-1,0.00000;0.42745;0.47181;0.57544;0.58473;0.84721;0.85979;0.88511;0.89103;1.00000,0.5058887831763282
train_07771,-1,0.00000;0.02378;0.11288;0.20143;0.21736;0.21824;0.29235;0.49572;0.94995;1.00000,0.4425073782570659
train_07772,-1,0.00000;0.06980;0.09149;0.10148;0.14393;0.50213;0.64415;0.66776;0.76810;1.00000,0.5190333674291406
train_07773,28,0.00000;0.06653;0.09320;0.10190;0.19205;0.33533;0.73957;0.75330;0.93693;1.00000,0.6330963027898815
train_07774,16,0.00000;0.14231;0.28883;0.48586;0.50169;0.51886;0.61432;0.75728;0.82857;1.00000,0.4654973610880524
train_07775,39,0.00000;0.04010;0.16980;0.24232;0.53557;0.53868;0.58235;0.65071;0.92581;1.00000,0.5721636670515166
train_07776,26,0.00000;0.04393;0.10058;0.11028;0.21602;0.37855;0.75040;0.83824;0.86056;1.00000,0.48191968505555294
train_07777,39,0.00000;0.07995;0.45255;0.55805;0.64797;0.64939;0.70081;0.79832;0.90928;1.00000,0.25702743974869363
train_07778,16,0.00000;0.09192;0.10621;0.11456;0.11501;0.19414;0.60370;0.79272;0.92192;1.00000,0.3708115050950883
train_07779,48,0.00000;0.04926;0.28240;0.31793;0.35721;0.43222;0.45188;0.68589;0.83861;1.00000,0.5138866559214516
train_07780,-1,0.00000;0.28863;0.45136;0.62285;0.73384;0.76464;0.77065;0.88683;0.90252;1.00000,0.4830511317012074
train_07781,2,0.00000;0.18552;0.19563;0.33352;0.37675;0.59430;0.62732;0.83499;0.94446;1.00000,0.4949412893934621
train_07782,39,0.00000;0.04690;0.21002;0.31554;0.41688;0.71998;0.84470;0.90664;0.91331;1.00000,0.37353668337523865
train_07783,24,0.00000;0.13560;0.26409;0.30792;0.46945;0.62721;0.68154;0.94781;0.94915;1.00000,0.6209707435367964
train_07784,19,0.00000;0.21578;0.22505;0.32704;0.59632;0.62361;0.68121;0.78475;0.87770;1.00000,0.34741864826661467
train_07785,48,0.00000;0.12873;0.40780;0.46815;0.52197;0.54815;0.84540;0.93157;0.94479;1.00000,0.5968133395635958
train_07786,25,0.00000;0.11331;0.46034;0.48208;0.52508;0.53901;0.72178;0.87777;0.93516;1.00000,0.48667078821730114
train_07787,42,0.00000;0.13949;0.16383;0.30399;0.39428;0.60371;0.63800;0.82730;0.98294;1.00000,0.39689176222482486
train_07788,9,0.00000;0.07342;0.09588;0.29842;0.41780;0.54231;0.67853;0.85608;0.97077;1.00000,0.49188401402309856
train_07789,-1,0.00000;0.07611;0.16425;0.17973;0.44241;0.72445;0.82342;0.86555;0.93766;1.00000,0.6784720063519077
train_07790,16,0.00000;0.12083;0.15835;0.15893;0.18740;0.27710;0.47648;0.47937;0.50814;1.00000,0.35886596206158916
train_07791,9,0.00000;0.00021;0.04039;0.12103;0.17516;0.37705;0.39391;0.41584;0.53462;1.00000,0.32273750053911177
train_07792,36,0.00000;0.04222;0.16976;0.29023;0.29748;0.33288;0.58197;0.62018;0.65209;1.00000,0.5034761010310665
